,Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition,Months at Company
167,17621,57.0,Female,48,Media,6521,Fair,Very High,,2,Yes,52.0,Associate Degree,Divorced,3.0,Mid,Medium,110,No,No,No,Good,Low,Left,575
168,26677,37.0,Male,4,,6097,Excellent,High,Average,2,No,90.0,Associate Degree,Married,3.0,Mid,Large,21,No,No,Yes,Poor,Low,Left,48
169,32453,38.0,Female,3,Education,4916,Good,Very High,,0,No,86.0,Associate Degree,Married,1.0,Entry,Medium,59,Yes,No,No,Excellent,High,Left,35
170,27160,24.0,Male,13,Education,5131,Poor,High,Average,1,Yes,13.0,High School,Single,0.0,Entry,Large,28,Yes,No,No,Fair,Medium,Stayed,157
171,3355,31.0,Male,14,Technology,10131,Good,Low,Average,0,Yes,42.0,Associate Degree,Single,4.0,Senior,Medium,89,Yes,No,No,Poor,Medium,Stayed,167
172,63591,57.0,Male,38,Technology,9838,Fair,Very High,High,0,No,36.0,High School,Married,0.0,Entry,Medium,84,,No,No,Good,Low,Stayed,457
173,30940,18.0,Female,2,Education,4743,Good,Very High,Average,0,No,41.0,Bachelor’s Degree,Single,4.0,Senior,Medium,80,No,No,No,Good,Medium,Stayed,25
174,17316,37.0,Female,15,Healthcare,8012,Good,Very High,Average,0,Yes,83.0,Bachelor’s Degree,Married,1.0,Mid,Medium,59,No,No,No,Good,Low,Left,180
175,54762,29.0,Male,10,Healthcare,7539,Fair,Medium,Average,0,Yes,86.0,Master’s Degree,Married,0.0,Senior,Medium,49,No,No,Yes,Good,High,Stayed,119
176,45422,40.0,Male,1,Technology,8284,Excellent,Medium,Average,2,Yes,20.0,Bachelor’s Degree,Single,1.0,Mid,Small,65,No,Yes,No,Fair,Medium,Left,12
177,21229,38.0,Female,22,,10359,Good,High,Average,0,Yes,78.0,Associate Degree,Married,4.0,Mid,Small,91,No,No,No,Good,Low,Stayed,265
178,31471,23.0,Male,12,Education,5912,Fair,High,High,2,No,8.0,High School,Married,0.0,Entry,Medium,36,No,No,No,Fair,Low,Left,143
179,63696,52.0,Male,17,Media,5341,Fair,High,High,2,No,54.0,Associate Degree,Single,0.0,Mid,Medium,22,Yes,No,No,Good,Low,Stayed,204
180,52508,37.0,Male,15,Technology,11018,Fair,Very High,Average,2,No,60.0,Master’s Degree,Married,1.0,Entry,Large,22,Yes,No,No,Good,Very High,Stayed,180
181,43399,43.0,,26,Technology,8393,Fair,High,Average,3,No,51.0,Bachelor’s Degree,Divorced,4.0,Mid,Medium,85,No,No,No,Fair,Medium,Stayed,311
182,25234,56.0,Female,5,Technology,10062,Excellent,Medium,Below Average,0,No,39.0,High School,Married,0.0,Senior,Small,59,,No,Yes,Good,High,Stayed,59
183,52082,57.0,Male,49,Healthcare,7280,Fair,High,Average,0,No,21.0,Associate Degree,Single,0.0,Entry,Medium,97,No,No,Yes,Good,Medium,Left,587
184,51526,30.0,Female,4,Finance,10333,Good,High,High,0,No,37.0,Master’s Degree,Single,0.0,Entry,Small,15,,No,No,Poor,Medium,Left,49
185,1448,22.0,Female,1,Technology,8674,Good,High,Average,2,Yes,73.0,Associate Degree,Divorced,2.0,Entry,Medium,71,No,No,No,Good,Low,Left,13
186,61644,36.0,Male,16,Healthcare,8283,Good,High,Below Average,0,No,50.0,Associate Degree,Married,1.0,Senior,Small,61,No,No,No,Good,Low,Stayed,193
187,62199,42.0,Male,1,Media,5733,Excellent,High,Average,2,No,81.0,Associate Degree,Married,0.0,Entry,Medium,22,No,No,Yes,Good,High,Stayed,13
188,44932,34.0,Male,3,Healthcare,9353,Fair,High,Average,1,No,75.0,High School,Married,0.0,Entry,Medium,65,,No,No,Excellent,High,Left,35
189,12577,,Male,9,Healthcare,6511,Good,High,Average,0,No,29.0,Bachelor’s Degree,Single,1.0,Senior,Large,18,Yes,Yes,No,Good,High,Stayed,107
190,6010,20.0,Female,7,Media,4829,Poor,High,Below Average,1,Yes,10.0,High School,Married,,Senior,Medium,30,,No,No,Poor,Low,Stayed,85
191,64073,38.0,Male,20,Finance,11758,Good,Medium,Average,0,No,9.0,Bachelor’s Degree,,,Entry,Small,32,No,Yes,No,Good,Low,Stayed,241
192,22751,59.0,Male,50,Education,4505,Good,Very High,Average,0,No,2.0,High School,Married,0.0,Senior,Medium,52,No,No,No,Good,Medium,Stayed,599
193,8242,34.0,Male,5,Technology,7760,Good,Very High,Average,0,Yes,15.0,Bachelor’s Degree,Single,1.0,Mid,Medium,35,,No,No,Poor,Medium,Left,59
194,72186,54.0,Male,37,Healthcare,7771,Poor,Very High,Average,0,No,23.0,Associate Degree,Single,0.0,Mid,Small,67,No,No,No,Good,Low,Left,445
195,34340,40.0,Female,10,Technology,11606,Fair,Medium,Average,4,Yes,89.0,Bachelor’s Degree,,1.0,Entry,Small,82,No,No,No,Excellent,Medium,Left,121
196,48939,40.0,Male,20,,8553,Fair,Very High,Average,2,Yes,75.0,Master’s Degree,Married,,Mid,Small,84,No,No,No,Fair,Low,Left,239
197,68996,33.0,Male,20,Technology,9980,Fair,Very High,Average,0,Yes,89.0,Associate Degree,Married,3.0,Mid,Medium,76,No,No,Yes,Good,High,Left,240
198,24222,26.0,Female,15,Technology,10868,Good,Very High,Average,0,No,20.0,High School,Single,5.0,Mid,Medium,40,No,No,No,Fair,High,Stayed,180
199,20691,49.0,Male,1,Media,5138,Fair,High,Below Average,2,No,2.0,Associate Degree,Married,2.0,Mid,Medium,79,No,No,No,Poor,High,Stayed,11
200,21750,53.0,Male,37,Technology,8682,Fair,High,Average,1,No,86.0,Bachelor’s Degree,Single,,Mid,Medium,96,No,No,No,Good,Medium,Left,445
201,50869,20.0,Female,6,Media,6138,,High,Below Average,0,Yes,,High School,Divorced,3.0,Mid,Small,41,,No,No,Good,,Left,73
202,67224,33.0,Female,10,Healthcare,7789,Fair,Very High,Below Average,2,No,53.0,Master’s Degree,,2.0,Senior,Small,39,No,No,No,Poor,Medium,Left,120
203,27073,48.0,Male,27,Healthcare,9460,Poor,Medium,High,2,No,83.0,Associate Degree,Married,2.0,Mid,Small,106,No,No,No,Poor,High,Left,323
204,45079,33.0,Male,23,Education,3606,Excellent,Medium,Below Average,1,Yes,84.0,Master’s Degree,,0.0,Entry,Medium,42,No,No,No,Good,Medium,Left,275
205,22285,20.0,Male,6,Healthcare,8065,Fair,Low,Below Average,0,Yes,8.0,High School,Married,2.0,Senior,Medium,17,No,No,No,Good,High,Left,71
206,42992,31.0,Male,1,Education,3535,Good,High,Average,2,No,60.0,Associate Degree,Single,1.0,Entry,Medium,69,,No,No,Good,Low,Left,12
207,68339,33.0,Male,4,,7544,Fair,Low,Average,3,No,78.0,Bachelor’s Degree,Divorced,,Entry,Small,31,No,No,No,Poor,Medium,Left,47
208,29539,41.0,,31,Finance,5870,Fair,High,Average,0,No,67.0,Associate Degree,Single,1.0,Entry,Medium,43,,No,No,Good,Low,Left,371
209,10792,22.0,Male,8,Technology,7848,Good,Very High,High,2,Yes,58.0,High School,Married,1.0,Entry,Large,28,No,No,No,Poor,Medium,Left,97
210,8611,22.0,Female,13,Media,5512,Excellent,High,High,0,No,89.0,Bachelor’s Degree,Divorced,1.0,Entry,Medium,29,No,No,No,Good,Medium,Left,157
211,68083,43.0,Female,11,Healthcare,7746,Fair,Low,Below Average,1,Yes,54.0,High School,Married,0.0,Mid,Medium,27,Yes,No,No,Good,Low,Left,133
212,66525,24.0,Female,9,Healthcare,8895,Poor,Medium,Average,1,Yes,43.0,Associate Degree,Single,2.0,Mid,Small,63,No,No,No,Good,Medium,Left,107
213,63058,47.0,Female,17,Finance,12280,Fair,Medium,Low,1,No,28.0,High School,Divorced,1.0,Senior,Small,49,,No,No,Good,Medium,Stayed,204
214,47545,23.0,Male,12,Technology,9652,Fair,Medium,Average,0,Yes,61.0,Associate Degree,Divorced,0.0,Senior,Small,68,No,No,No,Fair,Medium,Stayed,145
215,41659,43.0,Female,26,,7497,,Medium,High,1,No,72.0,Associate Degree,Single,0.0,Entry,Small,27,No,No,No,Good,High,Left,312
216,61640,24.0,Female,14,Finance,7210,Good,High,Average,2,No,23.0,PhD,Married,4.0,Entry,Medium,29,No,Yes,No,Fair,Low,Stayed,169
217,68045,52.0,Male,24,Healthcare,7027,Poor,High,Average,1,Yes,86.0,Bachelor’s Degree,Single,1.0,Entry,Medium,69,Yes,No,Yes,Good,High,Left,288
218,16937,45.0,Male,18,Media,6442,Poor,Low,Average,0,No,57.0,Associate Degree,Single,,Entry,Medium,66,Yes,No,No,Good,Medium,Left,216
219,3887,21.0,Female,5,Healthcare,8976,Excellent,High,Below Average,1,No,13.0,High School,Single,1.0,Senior,Medium,66,Yes,No,No,Good,Medium,Left,61
220,411,29.0,Male,19,Healthcare,7045,Excellent,High,Average,0,No,11.0,Associate Degree,Married,1.0,Senior,Small,53,No,No,No,Poor,Low,Stayed,229
221,44012,48.0,Female,26,Finance,12008,Excellent,Medium,Average,2,No,53.0,High School,Single,1.0,Mid,Large,97,No,No,No,Fair,High,Left,312
222,61460,18.0,Female,2,Media,6163,Poor,Very High,Low,2,No,35.0,Master’s Degree,Divorced,0.0,Mid,Small,77,No,No,No,Fair,High,Left,24
223,6502,22.0,Male,3,,4340,Excellent,Very High,Average,1,No,55.0,Master’s Degree,Married,3.0,Mid,Medium,7,No,No,No,Good,,Left,36
224,550,55.0,Female,4,Healthcare,8981,Good,High,Average,0,No,83.0,Master’s Degree,Single,3.0,Entry,Medium,79,No,No,No,Good,Low,Left,48
225,58222,35.0,Male,21,Healthcare,5749,Excellent,Low,Average,0,No,63.0,High School,Divorced,2.0,Entry,Medium,28,No,No,No,Good,Medium,Stayed,252
226,74399,49.0,Male,14,Education,4639,,Medium,High,2,No,47.0,High School,Single,,Mid,Small,65,No,No,No,Good,High,Left,169
227,35388,58.0,Male,37,Technology,8045,Fair,Low,High,0,No,53.0,Associate Degree,Single,5.0,Mid,Large,62,No,No,No,Fair,,Stayed,445
228,73312,30.0,Female,15,Education,5317,Fair,Medium,Average,0,No,5.0,Master’s Degree,Single,,Mid,Medium,66,No,No,No,Good,High,Left,179
229,39168,21.0,Male,5,,6498,Good,Very High,High,3,No,49.0,Bachelor’s Degree,Married,3.0,Entry,Medium,52,No,No,No,Good,High,Stayed,61
230,47804,45.0,Female,3,Healthcare,6678,Fair,Medium,High,1,No,64.0,Associate Degree,Married,3.0,Mid,Medium,42,,No,No,Poor,Low,Left,35
231,40010,35.0,Female,16,Media,5660,Fair,High,Average,0,Yes,23.0,Bachelor’s Degree,Married,1.0,Entry,Large,65,No,No,No,Fair,,Stayed,193
232,13905,52.0,Female,34,Media,5146,Good,Low,Below Average,1,No,53.0,Master’s Degree,Married,0.0,Mid,Small,113,No,No,No,Good,Medium,Left,408
233,31436,45.0,Male,27,Technology,10185,Fair,Very High,Average,3,No,88.0,Bachelor’s Degree,Single,3.0,Mid,Medium,88,,No,No,Good,Medium,Stayed,323
234,65592,57.0,Male,42,Education,4045,Fair,Medium,Low,0,No,50.0,Master’s Degree,Married,0.0,Senior,Medium,92,No,No,No,Poor,Low,Stayed,504
235,42685,27.0,Female,4,,7344,Excellent,High,Average,0,No,96.0,Master’s Degree,Married,5.0,Mid,Medium,21,Yes,No,No,Poor,,Stayed,47
236,34175,45.0,Male,15,Healthcare,9192,Excellent,Very High,High,3,No,93.0,High School,Single,0.0,Mid,Large,40,,No,No,Good,Low,Left,180
237,20796,43.0,Female,7,Technology,10578,Excellent,High,Average,0,No,45.0,Master’s Degree,Single,1.0,Entry,Small,20,No,No,No,Good,Low,Left,85
238,4985,,Female,8,Healthcare,8882,Poor,Medium,Low,1,Yes,45.0,Associate Degree,Divorced,1.0,Entry,Medium,81,Yes,No,No,Good,Low,Left,97
239,66271,38.0,Female,24,Education,5414,Poor,Low,High,1,No,99.0,Bachelor’s Degree,Married,0.0,Entry,Small,102,No,No,No,Fair,Low,Left,289
240,34253,33.0,Female,9,Education,4325,Good,High,Average,0,No,64.0,Bachelor’s Degree,Single,2.0,Mid,Medium,77,No,No,No,Fair,High,Left,109
241,40806,48.0,Male,21,Finance,5543,Good,Low,Average,1,No,74.0,Associate Degree,Single,1.0,Mid,Medium,69,,No,Yes,Poor,High,Left,253
242,25507,43.0,Male,30,Healthcare,8492,Good,Very High,Average,0,No,96.0,High School,Married,4.0,Mid,Large,35,No,No,No,Good,Low,Stayed,361
243,48200,20.0,Male,2,Media,6112,Good,Very High,High,2,No,84.0,Master’s Degree,Single,1.0,Senior,Medium,42,No,No,No,Excellent,Medium,Stayed,23
244,44235,25.0,Female,17,Healthcare,7632,Fair,High,Average,2,Yes,16.0,Master’s Degree,Divorced,1.0,Entry,Medium,88,Yes,No,No,Fair,Medium,Left,205
245,10619,43.0,Female,29,Technology,7161,,Low,Average,0,No,24.0,Master’s Degree,Single,4.0,Entry,Large,96,No,No,No,Poor,High,Left,347
246,48496,44.0,Male,16,Healthcare,8135,Excellent,High,Below Average,0,No,83.0,Bachelor’s Degree,Married,2.0,Senior,Medium,63,,No,No,Good,Low,Stayed,191
247,1604,32.0,Male,4,Technology,9645,Fair,Low,Average,2,Yes,10.0,Associate Degree,Married,,Mid,Large,18,Yes,No,No,Good,Low,Stayed,48
248,74100,57.0,Male,11,Media,6215,Fair,Medium,High,0,No,94.0,Master’s Degree,Divorced,4.0,Senior,Medium,38,No,No,No,Poor,Low,Stayed,132
249,24677,21.0,Female,5,Technology,7461,Excellent,Very High,Average,0,No,77.0,Associate Degree,Married,0.0,Senior,Medium,8,No,No,No,Good,High,Stayed,61
250,21907,47.0,Male,28,Media,6733,Good,Low,Average,0,No,8.0,Master’s Degree,Single,1.0,Mid,Large,75,No,No,No,Poor,Medium,Left,337
251,45560,39.0,Female,20,Finance,8120,Poor,Medium,Average,0,No,41.0,High School,Divorced,4.0,Entry,Small,51,No,No,No,Fair,Very High,Stayed,240
252,10407,36.0,Female,4,Education,2937,Poor,Medium,Low,0,Yes,73.0,Master’s Degree,Married,2.0,Entry,Medium,51,No,No,No,Good,Low,Left,48
253,27496,52.0,Female,20,Technology,11038,Good,Low,Average,0,No,26.0,High School,Married,0.0,Entry,Medium,84,No,No,Yes,Poor,High,Left,241
254,59803,25.0,Male,9,Technology,7347,Fair,Medium,Below Average,0,Yes,74.0,Associate Degree,,1.0,Mid,Large,53,Yes,No,No,Poor,,Left,107
255,18658,36.0,,26,Education,5247,,High,Average,2,No,9.0,Bachelor’s Degree,Single,1.0,Entry,Large,86,No,No,No,Good,Medium,Left,313
256,47111,28.0,Female,18,Healthcare,9073,Excellent,High,Low,0,No,78.0,Bachelor’s Degree,Married,0.0,Mid,Small,82,No,No,Yes,Good,,Stayed,216
257,43850,42.0,Female,9,Healthcare,8615,Fair,Medium,Average,3,No,92.0,Bachelor’s Degree,Married,1.0,Entry,Medium,84,,No,No,Fair,Very High,Left,108
258,35837,43.0,Male,17,Education,3503,Fair,High,Average,0,No,27.0,High School,Single,,Senior,Small,25,No,No,No,Fair,Low,Stayed,204
259,39187,,Female,25,,5771,Excellent,Very High,Average,2,Yes,46.0,PhD,Divorced,1.0,Senior,Small,82,No,No,No,Fair,Low,Stayed,300
260,31448,57.0,Female,14,Media,5622,Fair,Low,Average,2,No,1.0,Bachelor’s Degree,Married,2.0,Mid,Small,41,No,No,Yes,Good,High,Stayed,167
261,29706,51.0,Female,32,Media,5680,Good,Very High,Average,0,No,6.0,Bachelor’s Degree,,1.0,Entry,Small,69,No,No,No,Good,Low,Left,384
262,5170,40.0,Female,19,Healthcare,6846,Poor,Medium,Average,3,No,15.0,Associate Degree,Single,4.0,Entry,Medium,46,No,Yes,Yes,Excellent,High,Left,229
263,47039,23.0,Male,6,Finance,6860,Poor,Low,High,1,No,,Bachelor’s Degree,Married,1.0,Mid,Medium,64,,No,No,Good,High,Left,71
264,69917,36.0,Male,3,Healthcare,7276,Fair,Very High,Average,0,Yes,56.0,Bachelor’s Degree,Married,4.0,Senior,Large,38,No,No,No,Good,Low,Stayed,36
265,47372,55.0,Male,24,Education,3586,Excellent,High,Average,2,No,3.0,Bachelor’s Degree,Married,2.0,Mid,Small,87,,No,No,Good,Low,Stayed,288
266,68950,48.0,Male,20,Education,5203,Excellent,High,Below Average,4,No,44.0,High School,Married,1.0,Entry,Medium,31,No,No,No,Excellent,Medium,Stayed,239
267,19452,56.0,Female,42,Education,4116,Good,High,Below Average,0,Yes,87.0,Associate Degree,Married,3.0,Entry,Small,46,No,No,Yes,Good,High,Left,504
268,39231,36.0,Male,11,Technology,7237,Fair,Medium,Average,0,Yes,74.0,High School,Single,2.0,Mid,Medium,41,No,No,No,Good,,Left,133
269,14620,33.0,Male,2,Technology,7638,Excellent,Very High,Below Average,0,No,15.0,Associate Degree,Single,0.0,Entry,Medium,31,,No,Yes,Poor,High,Left,25
270,65534,38.0,Male,16,Education,4854,Good,Very High,High,2,No,67.0,PhD,Married,4.0,Entry,Small,79,No,No,No,Good,High,Stayed,193
271,12054,58.0,Male,28,Healthcare,8336,Excellent,High,High,0,No,8.0,High School,Married,,Mid,Medium,86,No,No,No,Good,Medium,Stayed,337
272,22049,43.0,Male,21,Education,5451,Excellent,High,Average,0,No,44.0,Master’s Degree,Single,2.0,Mid,Small,63,No,No,No,Excellent,High,Left,253
273,65463,59.0,Male,38,Healthcare,6981,Good,Very High,Average,0,No,93.0,Bachelor’s Degree,Single,2.0,Mid,Small,79,,No,No,Good,Very High,Left,457
274,71859,33.0,Male,6,Media,6473,Poor,High,High,4,Yes,78.0,Master’s Degree,Married,0.0,Senior,Medium,72,No,No,No,Poor,Medium,Left,71
275,72339,53.0,Female,8,Technology,9983,Good,Medium,Below Average,0,No,59.0,High School,Married,1.0,Entry,Small,55,Yes,No,No,Good,Medium,Stayed,96
276,73620,45.0,Male,10,Technology,6623,Fair,Medium,High,1,No,33.0,,Married,2.0,Mid,Small,60,No,No,No,Good,Low,Left,119
277,68295,20.0,Female,3,Education,4830,Excellent,Medium,Average,4,No,50.0,PhD,Single,2.0,Senior,Small,42,No,No,No,Poor,Low,Stayed,35
278,24974,56.0,Female,34,Education,5729,Good,High,Average,1,No,83.0,Master’s Degree,Married,4.0,Entry,Large,82,No,No,No,Fair,Low,Stayed,408
279,13459,34.0,Female,15,Education,4662,Good,High,Below Average,3,Yes,18.0,Bachelor’s Degree,Single,0.0,Entry,Medium,85,No,No,No,Good,Medium,Left,180
280,1119,20.0,Female,3,Finance,2030,Fair,Medium,Below Average,1,No,94.0,Bachelor’s Degree,,1.0,Entry,Medium,64,No,No,Yes,Good,Low,Left,35
281,22683,40.0,Female,1,,5796,Excellent,High,High,3,No,32.0,High School,Married,2.0,Senior,Small,42,Yes,No,No,Fair,Low,Stayed,11
282,12690,,Female,6,Healthcare,8162,Good,Very High,Low,0,No,36.0,Bachelor’s Degree,Single,0.0,Entry,Medium,29,No,No,No,Good,High,Left,73
283,29982,42.0,Male,24,Technology,9516,Excellent,High,Average,0,No,37.0,Master’s Degree,Single,5.0,Entry,Small,49,No,No,No,Fair,Medium,Left,287
284,30647,46.0,Female,35,Education,5079,Poor,High,Average,0,No,58.0,Bachelor’s Degree,Married,1.0,Senior,Medium,76,No,No,No,Good,Very High,Stayed,420
285,26730,44.0,Female,5,Healthcare,6291,Good,High,Average,2,No,46.0,Bachelor’s Degree,Married,1.0,Mid,Medium,6,No,No,No,Fair,Medium,Stayed,59
286,71804,35.0,Female,4,Education,3393,Fair,Medium,Average,1,No,61.0,High School,Married,3.0,Mid,Medium,47,No,No,No,Good,High,Left,49
287,45922,26.0,Male,17,Media,5653,Excellent,High,Average,0,Yes,29.0,Bachelor’s Degree,Divorced,4.0,Entry,Medium,73,No,No,No,Fair,High,Left,203
288,53315,56.0,Male,11,Healthcare,8832,Fair,Medium,,1,No,32.0,Bachelor’s Degree,Single,0.0,Entry,Medium,31,No,No,Yes,Excellent,High,Left,132
289,3841,34.0,Male,6,Technology,10043,Fair,Medium,High,2,Yes,27.0,Associate Degree,,1.0,Senior,Small,11,No,No,No,Good,Medium,Stayed,73
290,68736,29.0,Male,1,Education,4492,Fair,Medium,Average,0,No,18.0,Master’s Degree,Single,,Mid,Small,36,No,No,No,Good,Low,Left,11
291,27838,25.0,Female,17,Education,4727,Good,High,High,0,Yes,36.0,High School,Single,2.0,Entry,Large,84,Yes,No,No,Good,Low,Left,203
292,8148,36.0,Female,11,Technology,10938,Good,High,Average,1,No,86.0,Associate Degree,Divorced,0.0,Senior,Large,79,No,No,No,Good,Medium,Stayed,132
293,1737,52.0,Female,16,Education,4466,Good,Medium,Average,1,Yes,83.0,PhD,,,Mid,Small,61,Yes,No,No,Fair,Medium,Stayed,193
294,47561,31.0,Female,11,Healthcare,8183,Good,High,Average,0,No,51.0,Master’s Degree,Married,1.0,Mid,Medium,66,No,No,No,Good,Very High,Left,133
295,71552,27.0,Male,5,Education,3439,Fair,High,Below Average,2,No,21.0,Bachelor’s Degree,Married,1.0,Senior,Small,61,No,No,No,Good,Low,Stayed,60
296,628,43.0,Male,31,Education,3830,Fair,High,Below Average,2,Yes,63.0,Associate Degree,Divorced,,Mid,Medium,43,No,No,No,Good,Medium,Stayed,373
297,30614,55.0,Male,40,,8323,Fair,High,Average,2,Yes,11.0,Associate Degree,Single,1.0,Mid,Large,68,Yes,No,No,Good,Medium,Stayed,479
298,69721,54.0,Female,11,Finance,5192,Excellent,Low,Average,0,Yes,32.0,Associate Degree,Married,0.0,Mid,Medium,17,No,No,Yes,Good,Medium,Left,131
299,3336,55.0,Female,46,Finance,7311,Fair,Very High,Average,0,Yes,40.0,Bachelor’s Degree,Married,2.0,Entry,Large,63,No,No,No,Good,Low,Stayed,552
300,39576,30.0,Male,14,Healthcare,7446,Poor,High,High,0,No,74.0,Master’s Degree,Married,5.0,Senior,Medium,47,No,No,Yes,Excellent,Medium,Stayed,168
301,14517,51.0,Female,1,Finance,8145,Fair,High,Average,0,No,3.0,Associate Degree,Married,2.0,Mid,Large,22,No,No,No,Good,High,Stayed,12
302,5856,18.0,Female,5,Media,6372,Good,High,Average,1,Yes,91.0,Bachelor’s Degree,Married,3.0,Entry,Medium,23,,No,No,Good,Low,Stayed,60
303,21096,43.0,Male,20,Media,4743,Fair,Low,Below Average,0,No,29.0,Associate Degree,Married,0.0,Mid,Medium,89,Yes,No,No,Fair,High,Stayed,240
304,33959,56.0,Male,48,,10583,Good,Medium,Average,0,No,32.0,High School,Married,2.0,Senior,Small,102,No,No,No,Good,Low,Stayed,577
305,67477,57.0,Female,31,Media,6164,Good,High,High,1,Yes,4.0,Master’s Degree,Married,1.0,Mid,Large,110,Yes,Yes,No,Good,Medium,Stayed,371
306,51506,38.0,Female,18,Healthcare,4914,Poor,High,,0,Yes,46.0,Master’s Degree,Divorced,0.0,Mid,Medium,51,,No,No,Good,,Stayed,215
307,8401,37.0,Male,6,Education,4503,Excellent,High,Average,1,Yes,62.0,Associate Degree,Married,0.0,Mid,Medium,81,No,No,No,Fair,Low,Left,73
308,10174,53.0,Female,32,Technology,11853,Fair,High,Below Average,1,Yes,80.0,Bachelor’s Degree,Married,2.0,Senior,Small,105,No,No,No,Good,Low,Stayed,385
309,43469,23.0,Female,1,,4927,Fair,Very High,Average,4,No,21.0,Associate Degree,Single,1.0,Mid,Large,75,No,No,No,Good,High,Left,12
310,10767,37.0,Male,28,Technology,10885,Poor,High,Average,2,No,29.0,Bachelor’s Degree,Single,2.0,Entry,Large,97,No,No,Yes,Poor,Low,Left,335
311,61148,39.0,Female,5,Media,6810,Good,Very High,Average,1,No,48.0,High School,Divorced,1.0,Entry,Medium,66,No,No,No,Excellent,Low,Left,60
312,47101,36.0,Female,12,Healthcare,10315,Good,Very High,Below Average,0,Yes,68.0,Associate Degree,,2.0,Entry,Small,25,No,No,Yes,Good,Low,Left,144
313,34252,44.0,Female,10,Technology,9906,Excellent,High,Average,1,No,93.0,Associate Degree,Single,0.0,Entry,Medium,36,Yes,No,No,Good,Low,Left,119
314,72488,49.0,Female,36,,5668,Good,High,Average,2,Yes,17.0,Bachelor’s Degree,Single,1.0,Mid,Medium,79,No,No,No,Poor,Medium,Stayed,433
315,15836,26.0,,12,Healthcare,5828,Poor,High,Average,0,No,25.0,Associate Degree,Single,0.0,Entry,Medium,76,No,No,No,Good,High,Left,145
316,23177,22.0,Female,14,Healthcare,8131,Good,High,Below Average,4,No,52.0,Bachelor’s Degree,Married,0.0,Senior,Medium,80,Yes,No,No,Good,Low,Stayed,167
317,61913,39.0,Male,8,Education,5645,Excellent,High,Average,0,No,95.0,Bachelor’s Degree,Single,3.0,Entry,Large,31,,No,No,Good,Very High,Left,97
318,15607,54.0,Female,14,Finance,8778,Fair,High,High,2,No,8.0,Bachelor’s Degree,Divorced,1.0,Senior,Large,50,No,No,No,Good,Low,Stayed,168
319,38449,42.0,Female,28,Finance,7720,Fair,High,,1,No,98.0,Bachelor’s Degree,Divorced,3.0,Senior,Small,68,No,No,No,Fair,Low,Left,336
