,Customer ID,Age,Gender,Item Purchased,Category,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Purchase Amount (USD)
172,173.0,54.0,Male,Jewelry,Accessories,Nebraska,M,Violet,Summer,3.9,Yes,Next Day Air,Yes,Yes,42.0,Credit Card,Bi-Weekly,67.0
173,174.0,25.0,Male,Hat,Accessories,Hawaii,M,Turquoise,Fall,3.4,Yes,Standard,Yes,Yes,30.0,Cash,Annually,46.0
174,175.0,41.0,Male,Shoes,Footwear,Vermont,L,Brown,Winter,3.5,Yes,Express,Yes,Yes,37.0,Venmo,Annually,35.0
175,176.0,53.0,Male,Coat,Outerwear,Oklahoma,L,Violet,Fall,2.8,Yes,Next Day Air,Yes,Yes,2.0,Bank Transfer,,86.0
176,177.0,53.0,Male,Backpack,Accessories,New Hampshire,L,Black,Spring,2.7,Yes,Next Day Air,Yes,Yes,30.0,Credit Card,Quarterly,81.0
177,178.0,21.0,Male,Hoodie,Clothing,Kansas,L,Magenta,Fall,3.7,Yes,Next Day Air,Yes,Yes,47.0,Bank Transfer,Monthly,42.0
178,179.0,61.0,Male,Skirt,Clothing,Idaho,L,Lavender,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,21.0,PayPal,Quarterly,43.0
179,180.0,64.0,Male,Boots,Footwear,Illinois,M,Violet,Fall,4.9,,Store Pickup,Yes,Yes,9.0,Bank Transfer,Fortnightly,31.0
180,181.0,,Male,Sandals,Footwear,South Dakota,L,Green,Fall,3.3,Yes,Store Pickup,Yes,Yes,12.0,Debit Card,Fortnightly,81.0
181,182.0,32.0,Male,Pants,Clothing,Massachusetts,M,Beige,Summer,4.7,Yes,Next Day Air,Yes,Yes,4.0,Bank Transfer,Weekly,61.0
182,183.0,38.0,Male,Gloves,Accessories,Alabama,XL,Purple,Summer,2.8,Yes,Store Pickup,Yes,Yes,10.0,Debit Card,Annually,96.0
183,184.0,58.0,Male,Skirt,Clothing,Ohio,XL,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,26.0,Credit Card,Weekly,29.0
184,185.0,32.0,Male,Sneakers,Footwear,Hawaii,L,Cyan,Spring,3.0,Yes,Express,Yes,Yes,40.0,Cash,Fortnightly,33.0
185,186.0,46.0,Male,T-shirt,Clothing,Wisconsin,XL,Silver,Summer,4.5,Yes,Store Pickup,Yes,Yes,34.0,Bank Transfer,Fortnightly,32.0
186,187.0,39.0,Male,Backpack,Accessories,Minnesota,S,Lavender,Summer,2.9,Yes,Standard,Yes,Yes,31.0,Debit Card,Annually,56.0
187,188.0,19.0,Male,Shoes,Footwear,Georgia,S,Purple,Spring,3.3,Yes,Store Pickup,Yes,Yes,1.0,Bank Transfer,Bi-Weekly,94.0
188,189.0,50.0,Male,Hoodie,Clothing,Arkansas,M,Pink,Spring,3.1,Yes,Express,Yes,Yes,5.0,Bank Transfer,Bi-Weekly,53.0
189,190.0,36.0,Male,Blouse,Clothing,West Virginia,M,Maroon,Fall,4.4,Yes,Next Day Air,Yes,Yes,4.0,Credit Card,Weekly,82.0
190,191.0,65.0,Male,Coat,Outerwear,Indiana,XL,Beige,Fall,3.0,Yes,Free Shipping,Yes,Yes,48.0,Venmo,Quarterly,70.0
191,,64.0,Male,Hat,Accessories,Utah,M,Gray,Fall,3.9,Yes,Free Shipping,Yes,Yes,29.0,Cash,Every 3 Months,76.0
192,193.0,46.0,Male,Shoes,Footwear,Nebraska,L,,,2.9,Yes,Express,Yes,Yes,12.0,PayPal,Bi-Weekly,29.0
193,194.0,36.0,Male,Belt,Accessories,North Dakota,S,Silver,Fall,3.0,Yes,Standard,Yes,Yes,29.0,Venmo,Annually,100.0
194,195.0,51.0,Male,Backpack,Accessories,Missouri,M,Olive,Spring,3.1,Yes,Express,,Yes,15.0,Debit Card,Quarterly,94.0
195,196.0,51.0,Male,Jacket,Outerwear,New York,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,Yes,34.0,Credit Card,Monthly,25.0
196,197.0,38.0,Male,Boots,Footwear,Washington,M,Lavender,Summer,3.9,Yes,Next Day Air,Yes,Yes,41.0,Credit Card,Fortnightly,88.0
197,198.0,59.0,Male,Scarf,Accessories,South Carolina,M,Black,Fall,3.2,Yes,2-Day Shipping,Yes,Yes,41.0,Credit Card,Monthly,78.0
198,199.0,57.0,Male,Jewelry,Accessories,Utah,M,Turquoise,Winter,4.8,Yes,Standard,Yes,Yes,39.0,Credit Card,Fortnightly,45.0
199,200.0,54.0,Male,Hat,Accessories,Idaho,XL,Green,Summer,3.8,Yes,Express,Yes,Yes,32.0,Cash,Weekly,73.0
200,201.0,25.0,Male,Dress,Clothing,Pennsylvania,S,Teal,Summer,3.3,Yes,Next Day Air,Yes,Yes,29.0,,Monthly,61.0
201,202.0,69.0,Male,Blouse,Clothing,Missouri,S,Beige,Fall,4.3,Yes,Free Shipping,Yes,Yes,15.0,Bank Transfer,Annually,22.0
202,203.0,57.0,Male,Hat,Accessories,Nebraska,L,Magenta,Spring,2.7,Yes,Express,Yes,Yes,33.0,Venmo,Annually,38.0
203,204.0,70.0,Male,Scarf,Accessories,Indiana,S,Yellow,Fall,3.2,Yes,Next Day Air,Yes,Yes,18.0,Bank Transfer,Weekly,38.0
204,205.0,24.0,Male,Sneakers,Footwear,Arizona,M,Yellow,Fall,4.0,Yes,Store Pickup,Yes,Yes,35.0,Cash,Bi-Weekly,100.0
205,206.0,67.0,Male,Shirt,Clothing,Hawaii,M,Silver,Winter,3.0,Yes,Standard,Yes,Yes,25.0,,Weekly,64.0
206,207.0,24.0,Male,T-shirt,Clothing,Wisconsin,L,Silver,Summer,4.2,Yes,Free Shipping,Yes,Yes,6.0,Venmo,Fortnightly,55.0
207,208.0,62.0,Male,Gloves,Accessories,Rhode Island,M,Silver,Summer,2.9,Yes,Express,Yes,Yes,17.0,Bank Transfer,Bi-Weekly,91.0
208,209.0,57.0,Male,Skirt,Clothing,Wisconsin,M,Gold,Spring,4.1,Yes,Store Pickup,Yes,Yes,17.0,Credit Card,Monthly,38.0
209,210.0,55.0,Male,Sandals,Footwear,Minnesota,S,Olive,Winter,3.2,Yes,Store Pickup,Yes,Yes,44.0,Cash,Every 3 Months,97.0
210,211.0,45.0,Male,Jacket,Outerwear,Vermont,L,Teal,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,6.0,PayPal,Fortnightly,22.0
211,212.0,69.0,Male,Skirt,Clothing,South Dakota,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,45.0,Debit Card,Fortnightly,92.0
212,213.0,67.0,Male,Handbag,Accessories,Virginia,L,Blue,Fall,4.2,Yes,Express,Yes,Yes,7.0,Debit Card,Annually,84.0
213,214.0,30.0,Male,Handbag,Accessories,Nevada,L,Peach,Fall,4.4,Yes,Store Pickup,Yes,Yes,11.0,Debit Card,Every 3 Months,93.0
214,215.0,24.0,Male,Jacket,Outerwear,Hawaii,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,Yes,41.0,Cash,Every 3 Months,50.0
215,216.0,62.0,Male,Scarf,Accessories,New Jersey,S,Orange,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,24.0,PayPal,Bi-Weekly,64.0
216,217.0,43.0,Male,Shorts,Clothing,Massachusetts,L,Yellow,Spring,3.7,Yes,Free Shipping,Yes,Yes,21.0,Venmo,Weekly,61.0
217,218.0,35.0,Male,Sunglasses,Accessories,Oklahoma,M,Purple,Winter,3.5,Yes,Next Day Air,Yes,Yes,24.0,Bank Transfer,Annually,48.0
218,219.0,28.0,Male,T-shirt,Clothing,California,S,Magenta,Spring,2.9,Yes,Store Pickup,Yes,Yes,8.0,Credit Card,Quarterly,45.0
219,220.0,32.0,Male,Belt,Accessories,Nevada,M,Cyan,Spring,3.0,Yes,Free Shipping,Yes,Yes,12.0,Cash,Fortnightly,88.0
220,221.0,39.0,Male,Sneakers,Footwear,Arizona,S,Indigo,Spring,3.7,Yes,Express,Yes,Yes,48.0,Debit Card,Fortnightly,57.0
221,222.0,28.0,Male,Hat,Accessories,North Carolina,XL,Magenta,Summer,4.4,Yes,Store Pickup,Yes,Yes,6.0,Bank Transfer,Quarterly,68.0
222,223.0,47.0,Male,Gloves,Accessories,New York,XL,Gray,Spring,4.5,Yes,2-Day Shipping,Yes,Yes,14.0,PayPal,Fortnightly,94.0
223,224.0,20.0,Male,Pants,Clothing,Wyoming,M,Turquoise,Spring,4.8,Yes,Free Shipping,Yes,Yes,34.0,PayPal,Annually,41.0
224,225.0,63.0,Male,Socks,Clothing,South Dakota,S,Beige,Summer,2.9,Yes,Free Shipping,Yes,Yes,12.0,Cash,Every 3 Months,83.0
225,226.0,25.0,Male,Jacket,Outerwear,Arkansas,M,Olive,Spring,3.2,Yes,Next Day Air,Yes,Yes,11.0,Bank Transfer,Annually,22.0
226,227.0,29.0,Male,Shoes,Footwear,Texas,L,Violet,Spring,3.3,Yes,Free Shipping,Yes,Yes,5.0,PayPal,Monthly,74.0
227,228.0,50.0,Male,Jeans,Clothing,Rhode Island,M,Turquoise,Winter,4.2,Yes,Standard,Yes,Yes,25.0,Venmo,Fortnightly,90.0
228,229.0,18.0,Male,Socks,Clothing,New Hampshire,M,White,Spring,2.9,Yes,Store Pickup,Yes,Yes,11.0,Credit Card,Annually,79.0
229,230.0,70.0,Male,Sandals,Footwear,Ohio,S,Silver,Spring,4.6,Yes,Next Day Air,Yes,Yes,27.0,PayPal,Every 3 Months,28.0
230,231.0,66.0,Male,Scarf,Accessories,Utah,L,Olive,Fall,4.1,Yes,Standard,Yes,Yes,43.0,Credit Card,Annually,88.0
231,232.0,28.0,Male,Blouse,Clothing,Tennessee,M,Blue,Spring,3.1,Yes,2-Day Shipping,Yes,Yes,18.0,Debit Card,Every 3 Months,26.0
232,233.0,54.0,Male,Jewelry,Accessories,Hawaii,L,Purple,Winter,4.2,Yes,Express,Yes,Yes,32.0,Bank Transfer,Bi-Weekly,27.0
233,234.0,19.0,Male,Sweater,Clothing,Arizona,XL,Yellow,Fall,4.5,Yes,Next Day Air,Yes,Yes,27.0,Bank Transfer,Every 3 Months,83.0
234,235.0,20.0,Male,Gloves,Accessories,South Dakota,S,Silver,Summer,3.7,Yes,Next Day Air,Yes,Yes,24.0,Credit Card,Weekly,39.0
235,,43.0,Male,Sunglasses,Accessories,New Jersey,M,Cyan,Winter,3.7,Yes,Free Shipping,Yes,Yes,31.0,Debit Card,Quarterly,89.0
236,237.0,38.0,Male,Coat,Outerwear,North Dakota,L,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,39.0,PayPal,Fortnightly,68.0
237,238.0,50.0,Male,Dress,Clothing,Iowa,M,Beige,Summer,3.0,Yes,Store Pickup,Yes,Yes,36.0,Debit Card,Fortnightly,90.0
238,239.0,64.0,Male,Skirt,Clothing,Ohio,M,Peach,Fall,4.2,Yes,Free Shipping,Yes,Yes,5.0,Cash,Annually,34.0
239,240.0,49.0,Male,Pants,Clothing,Vermont,L,Yellow,Summer,2.9,Yes,Express,Yes,Yes,47.0,Credit Card,Bi-Weekly,51.0
240,241.0,47.0,Male,Sweater,Clothing,Montana,XL,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,Yes,29.0,Bank Transfer,Fortnightly,45.0
241,242.0,36.0,Male,Hoodie,Clothing,Delaware,M,Peach,Winter,4.1,Yes,Free Shipping,Yes,Yes,43.0,Venmo,Bi-Weekly,88.0
242,243.0,55.0,Male,Coat,Outerwear,New York,L,Gray,Summer,4.3,Yes,Store Pickup,Yes,Yes,40.0,Debit Card,Every 3 Months,85.0
243,244.0,25.0,Male,Jewelry,Accessories,Kentucky,M,Olive,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,4.0,Debit Card,Monthly,100.0
244,245.0,53.0,Male,Belt,Accessories,Oregon,S,Indigo,Spring,4.9,Yes,2-Day Shipping,Yes,Yes,39.0,PayPal,Weekly,42.0
245,246.0,49.0,Male,Sandals,,Rhode Island,L,Charcoal,Summer,3.3,Yes,Next Day Air,Yes,Yes,45.0,Venmo,Fortnightly,53.0
246,247.0,35.0,Male,Sunglasses,Accessories,Nevada,XL,Beige,Spring,3.2,Yes,Express,Yes,Yes,20.0,Venmo,Bi-Weekly,86.0
247,248.0,29.0,Male,Sweater,Clothing,Montana,XL,Brown,Spring,4.4,Yes,Standard,Yes,Yes,14.0,Debit Card,Weekly,66.0
248,249.0,47.0,Male,Belt,Accessories,Pennsylvania,M,Blue,Winter,4.8,Yes,Express,Yes,Yes,33.0,PayPal,Weekly,100.0
249,250.0,53.0,Male,Handbag,Accessories,Alaska,S,Teal,Fall,4.2,Yes,Standard,Yes,Yes,18.0,Credit Card,Annually,47.0
250,251.0,33.0,Male,Skirt,Clothing,Mississippi,L,Black,Fall,4.0,Yes,Express,Yes,Yes,9.0,Bank Transfer,Weekly,25.0
251,252.0,21.0,Male,Handbag,Accessories,Wyoming,XL,Gold,Winter,2.5,Yes,Standard,Yes,Yes,34.0,PayPal,Annually,51.0
252,253.0,32.0,Male,Shorts,Clothing,Delaware,M,Violet,Summer,3.9,Yes,Free Shipping,Yes,Yes,33.0,Venmo,Fortnightly,41.0
253,254.0,52.0,Male,Boots,Footwear,Oklahoma,L,Cyan,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,15.0,Bank Transfer,Bi-Weekly,73.0
254,255.0,67.0,Male,Sunglasses,Accessories,Indiana,M,White,Winter,3.5,Yes,Store Pickup,Yes,Yes,4.0,PayPal,Bi-Weekly,42.0
255,256.0,43.0,Male,Scarf,Accessories,Maryland,M,Charcoal,Spring,4.2,Yes,Free Shipping,Yes,Yes,25.0,Debit Card,Annually,20.0
256,257.0,58.0,Male,Jewelry,Accessories,South Dakota,XL,Violet,Spring,4.7,Yes,Express,Yes,Yes,20.0,Credit Card,Every 3 Months,30.0
257,258.0,20.0,Male,Handbag,Accessories,West Virginia,M,Red,Summer,4.5,Yes,Express,Yes,Yes,5.0,Credit Card,Quarterly,53.0
258,259.0,61.0,Male,Gloves,Accessories,Alabama,S,Lavender,Spring,2.8,Yes,Express,Yes,Yes,16.0,Cash,Quarterly,74.0
259,260.0,32.0,Male,Jeans,Clothing,Louisiana,M,Gold,Fall,2.9,Yes,Standard,Yes,Yes,13.0,Debit Card,Annually,57.0
260,261.0,38.0,Male,Hat,Accessories,Montana,S,Red,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,11.0,Credit Card,Every 3 Months,57.0
261,262.0,21.0,Male,Jeans,Clothing,California,L,Magenta,Winter,4.9,Yes,Standard,Yes,Yes,21.0,Credit Card,Annually,77.0
262,263.0,37.0,Male,Pants,Clothing,Hawaii,M,Teal,Summer,3.7,Yes,Next Day Air,Yes,Yes,6.0,Debit Card,Annually,40.0
263,264.0,27.0,Male,Shorts,Clothing,Iowa,M,Purple,Summer,4.3,Yes,Store Pickup,Yes,Yes,29.0,Venmo,Monthly,46.0
264,265.0,36.0,Male,Pants,Clothing,Colorado,S,Charcoal,Fall,3.9,Yes,Store Pickup,Yes,Yes,15.0,Cash,Annually,78.0
265,266.0,32.0,Male,Backpack,Accessories,Michigan,M,Gray,Spring,3.2,Yes,2-Day Shipping,Yes,,17.0,Bank Transfer,Bi-Weekly,59.0
266,267.0,51.0,Male,Jewelry,Accessories,Louisiana,L,White,Summer,3.1,Yes,Express,Yes,Yes,32.0,Credit Card,Weekly,75.0
267,268.0,64.0,Male,Sweater,Clothing,Maryland,M,Olive,Spring,3.9,Yes,2-Day Shipping,Yes,Yes,42.0,Venmo,Annually,54.0
268,269.0,68.0,Male,Shoes,Footwear,Georgia,M,Charcoal,Spring,2.6,Yes,Store Pickup,Yes,Yes,21.0,Cash,Monthly,42.0
269,270.0,68.0,Male,Blouse,Clothing,Georgia,M,Charcoal,Winter,3.3,Yes,Next Day Air,Yes,Yes,9.0,Cash,Bi-Weekly,44.0
270,271.0,33.0,Male,Jeans,Clothing,North Dakota,XL,Orange,Fall,4.6,Yes,Free Shipping,Yes,Yes,16.0,Bank Transfer,Annually,52.0
271,272.0,65.0,Male,Sunglasses,Accessories,Maryland,XL,Yellow,Summer,4.6,Yes,Express,Yes,Yes,42.0,Credit Card,Fortnightly,69.0
272,273.0,48.0,Male,Jewelry,Accessories,Oregon,M,Beige,Summer,4.4,Yes,2-Day Shipping,Yes,Yes,37.0,Debit Card,Bi-Weekly,26.0
273,274.0,69.0,Male,Coat,Outerwear,North Dakota,S,Silver,Spring,4.2,Yes,Express,Yes,Yes,32.0,Debit Card,Quarterly,33.0
274,275.0,59.0,Male,Jewelry,Accessories,Maryland,M,Indigo,Spring,3.0,Yes,Express,Yes,Yes,28.0,Cash,Bi-Weekly,32.0
275,276.0,48.0,Male,Backpack,Accessories,Virginia,XL,Lavender,Winter,4.0,Yes,Express,Yes,Yes,13.0,Credit Card,Weekly,85.0
276,277.0,25.0,Male,Skirt,Clothing,South Dakota,XL,Turquoise,Fall,3.5,Yes,Express,Yes,Yes,11.0,Bank Transfer,Fortnightly,30.0
277,278.0,29.0,Male,Shirt,Clothing,Georgia,M,Green,Winter,3.0,Yes,Store Pickup,Yes,Yes,36.0,Bank Transfer,Bi-Weekly,29.0
278,279.0,57.0,Male,Sweater,Clothing,Hawaii,M,Orange,Spring,3.7,Yes,Express,Yes,Yes,23.0,Debit Card,Annually,95.0
279,280.0,23.0,Male,Sneakers,Footwear,Arkansas,L,Turquoise,Summer,4.0,Yes,Standard,Yes,Yes,37.0,Bank Transfer,Monthly,69.0
280,281.0,45.0,Male,Sandals,Footwear,Montana,S,Cyan,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,21.0,Cash,Bi-Weekly,69.0
281,,38.0,Male,Belt,Accessories,Oklahoma,XL,Charcoal,Spring,2.5,Yes,Standard,Yes,Yes,22.0,Debit Card,Bi-Weekly,61.0
282,283.0,21.0,Male,Skirt,Clothing,Minnesota,M,Teal,Summer,3.0,Yes,2-Day Shipping,Yes,Yes,9.0,Cash,Monthly,94.0
283,284.0,32.0,Male,Sweater,Clothing,Montana,S,Maroon,Fall,3.2,Yes,Next Day Air,Yes,Yes,16.0,Venmo,Annually,30.0
284,285.0,63.0,Male,Skirt,Clothing,Ohio,M,Red,Summer,3.5,Yes,Standard,Yes,Yes,4.0,PayPal,Quarterly,45.0
285,286.0,29.0,Male,Handbag,Accessories,Kentucky,XL,Yellow,Summer,4.8,Yes,Express,,Yes,3.0,Debit Card,Bi-Weekly,39.0
286,287.0,27.0,Male,Jewelry,Accessories,Nebraska,L,Gray,Summer,2.6,Yes,Store Pickup,Yes,Yes,6.0,Debit Card,Annually,51.0
287,288.0,56.0,Male,Scarf,Accessories,Delaware,L,Blue,Spring,3.4,Yes,2-Day Shipping,Yes,Yes,18.0,Venmo,Fortnightly,37.0
288,289.0,30.0,Male,T-shirt,Clothing,North Carolina,M,Lavender,Winter,3.7,Yes,2-Day Shipping,Yes,Yes,34.0,Venmo,Bi-Weekly,62.0
289,290.0,49.0,Male,Coat,Outerwear,New York,M,Yellow,Fall,4.5,Yes,2-Day Shipping,Yes,Yes,26.0,Credit Card,Monthly,85.0
290,291.0,58.0,Male,T-shirt,Clothing,Colorado,M,Indigo,Winter,3.7,Yes,Standard,Yes,Yes,50.0,PayPal,Weekly,33.0
291,292.0,57.0,Male,Dress,Clothing,Delaware,XL,Violet,Fall,3.3,,Next Day Air,Yes,Yes,40.0,Bank Transfer,Monthly,26.0
292,293.0,60.0,Male,Shoes,Footwear,Utah,M,Green,Spring,4.7,Yes,Free Shipping,Yes,Yes,24.0,Cash,Quarterly,99.0
293,294.0,69.0,Male,Handbag,Accessories,Connecticut,M,White,Spring,2.7,Yes,Express,Yes,Yes,33.0,PayPal,Annually,39.0
294,295.0,70.0,Male,Skirt,Clothing,New Jersey,M,Gold,Spring,4.6,Yes,Store Pickup,Yes,Yes,19.0,Credit Card,Every 3 Months,20.0
295,296.0,53.0,Male,Sunglasses,Accessories,West Virginia,M,Indigo,Winter,2.7,Yes,Store Pickup,Yes,Yes,24.0,Credit Card,Quarterly,42.0
296,297.0,25.0,Male,Sandals,Footwear,Indiana,S,Lavender,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,19.0,Credit Card,Weekly,74.0
297,298.0,48.0,Male,Shoes,Footwear,Delaware,XL,Purple,Summer,4.4,Yes,Standard,Yes,Yes,4.0,Credit Card,Bi-Weekly,26.0
298,299.0,69.0,Male,T-shirt,Clothing,Maryland,M,Lavender,Winter,4.0,Yes,Standard,Yes,Yes,11.0,Venmo,Every 3 Months,53.0
299,300.0,25.0,Male,Sneakers,Footwear,Pennsylvania,M,Maroon,Summer,3.2,Yes,Next Day Air,Yes,Yes,28.0,PayPal,Fortnightly,80.0
300,301.0,29.0,Male,Hat,Accessories,Iowa,M,Teal,Spring,4.4,Yes,Store Pickup,Yes,Yes,24.0,PayPal,Weekly,98.0
301,302.0,46.0,Male,Skirt,Clothing,Pennsylvania,M,Green,Spring,3.8,Yes,Standard,Yes,Yes,25.0,Credit Card,Every 3 Months,95.0
302,303.0,37.0,Male,Sweater,Clothing,Delaware,L,Olive,Summer,3.6,Yes,Express,Yes,Yes,27.0,Bank Transfer,Every 3 Months,44.0
303,304.0,20.0,Male,Sandals,Footwear,Oregon,M,Turquoise,Summer,3.3,Yes,Next Day Air,Yes,Yes,49.0,Venmo,Weekly,60.0
304,305.0,40.0,Male,Dress,Clothing,Oregon,M,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,45.0,Credit Card,Bi-Weekly,84.0
305,306.0,60.0,Male,Sweater,Clothing,Utah,M,Teal,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,26.0,PayPal,Annually,59.0
306,307.0,26.0,Male,Jacket,Outerwear,North Dakota,S,White,Summer,3.6,Yes,Express,Yes,Yes,4.0,Cash,Annually,49.0
307,308.0,29.0,Male,Gloves,Accessories,Florida,M,Orange,Winter,3.2,Yes,Free Shipping,Yes,Yes,3.0,Credit Card,Every 3 Months,32.0
308,309.0,66.0,Male,Handbag,Accessories,Maryland,M,Beige,Fall,3.7,Yes,Standard,Yes,Yes,45.0,Venmo,Bi-Weekly,29.0
309,310.0,66.0,Male,Dress,Clothing,Minnesota,M,Yellow,Spring,4.5,Yes,,Yes,Yes,21.0,Cash,Fortnightly,22.0
310,311.0,56.0,Male,Pants,Clothing,Montana,M,Charcoal,Winter,4.6,Yes,Standard,Yes,Yes,50.0,Cash,Fortnightly,85.0
311,312.0,69.0,Male,Jeans,Clothing,Rhode Island,L,Silver,Winter,4.1,Yes,Store Pickup,Yes,Yes,19.0,Bank Transfer,Monthly,52.0
312,313.0,38.0,Male,Pants,Clothing,Massachusetts,L,Green,Spring,3.4,Yes,Next Day Air,Yes,Yes,6.0,PayPal,Annually,89.0
313,314.0,42.0,Male,Dress,Clothing,Vermont,M,Pink,Spring,3.7,Yes,Express,Yes,Yes,50.0,Credit Card,Every 3 Months,77.0
314,315.0,30.0,Male,Pants,Clothing,New Jersey,M,Purple,Summer,3.3,Yes,Store Pickup,Yes,Yes,17.0,Debit Card,Every 3 Months,24.0
315,316.0,66.0,Male,Jewelry,Accessories,Wisconsin,XL,Orange,Spring,4.5,Yes,Express,Yes,Yes,24.0,Debit Card,Annually,24.0
316,317.0,36.0,Male,Handbag,Accessories,California,M,Charcoal,Fall,3.3,Yes,Free Shipping,Yes,Yes,46.0,Venmo,Monthly,22.0
317,318.0,58.0,Male,Sweater,Clothing,West Virginia,L,Teal,Fall,4.3,Yes,Standard,Yes,,42.0,Cash,Every 3 Months,82.0
318,319.0,45.0,Male,Backpack,Accessories,South Dakota,M,Beige,Winter,,Yes,Standard,Yes,Yes,10.0,Cash,Annually,67.0
319,320.0,47.0,Male,Shorts,Clothing,Maine,XL,White,Spring,2.6,Yes,Standard,Yes,Yes,1.0,Cash,Every 3 Months,74.0
320,321.0,66.0,Male,Jewelry,Accessories,Kansas,L,White,Summer,4.9,Yes,Standard,Yes,Yes,28.0,Debit Card,Quarterly,72.0
321,322.0,41.0,Male,Sneakers,Footwear,Vermont,L,Orange,Summer,4.7,Yes,Free Shipping,Yes,Yes,48.0,Debit Card,Quarterly,36.0
322,323.0,41.0,Male,Belt,Accessories,Tennessee,S,Cyan,Winter,3.0,Yes,Standard,Yes,Yes,47.0,Credit Card,Monthly,95.0
323,324.0,66.0,Male,Hoodie,Clothing,,M,Orange,Winter,3.5,Yes,Next Day Air,Yes,Yes,29.0,PayPal,Bi-Weekly,78.0
324,325.0,37.0,Male,Shirt,Clothing,Wyoming,M,Olive,Summer,4.8,Yes,Standard,Yes,Yes,,Venmo,Quarterly,82.0
325,326.0,70.0,Male,Pants,Clothing,Vermont,M,Charcoal,Winter,4.3,Yes,Free Shipping,Yes,Yes,38.0,Debit Card,Annually,70.0
326,327.0,62.0,Male,Scarf,Accessories,New Jersey,M,White,Fall,3.2,Yes,Store Pickup,Yes,Yes,48.0,Bank Transfer,Weekly,41.0
327,328.0,61.0,Male,Coat,Outerwear,Iowa,M,Teal,Summer,3.1,Yes,Free Shipping,Yes,Yes,36.0,PayPal,Weekly,42.0
328,329.0,48.0,Male,Coat,Outerwear,Florida,M,Yellow,Fall,2.8,Yes,Free Shipping,Yes,Yes,9.0,Credit Card,Weekly,50.0
329,330.0,70.0,Male,,Clothing,Nevada,S,White,Summer,2.9,Yes,2-Day Shipping,Yes,Yes,34.0,Bank Transfer,Monthly,
330,331.0,46.0,Male,Sweater,Clothing,North Dakota,M,Beige,Winter,3.7,Yes,Express,Yes,Yes,43.0,Venmo,Bi-Weekly,51.0
331,332.0,31.0,Male,Shirt,Clothing,Florida,L,Beige,Fall,,Yes,Store Pickup,Yes,Yes,46.0,PayPal,Quarterly,98.0
332,333.0,19.0,Male,Shirt,Clothing,New York,M,Maroon,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,5.0,Credit Card,Monthly,86.0
333,334.0,39.0,Male,Sweater,Clothing,Alaska,M,Teal,Winter,4.5,Yes,Standard,Yes,Yes,15.0,Bank Transfer,Bi-Weekly,64.0
334,335.0,41.0,Male,Blouse,Clothing,Kansas,M,Lavender,Fall,2.6,Yes,Next Day Air,Yes,Yes,30.0,Credit Card,Annually,46.0
335,336.0,20.0,Male,Sweater,Clothing,Oregon,L,Maroon,Spring,3.7,Yes,Standard,Yes,Yes,44.0,Venmo,Every 3 Months,85.0
336,337.0,36.0,Male,Hat,Accessories,Rhode Island,S,Orange,Fall,4.4,Yes,Express,Yes,Yes,16.0,PayPal,Annually,81.0
337,338.0,32.0,Male,Sweater,Clothing,New Mexico,M,Cyan,Winter,4.3,Yes,2-Day Shipping,Yes,,16.0,Bank Transfer,Annually,59.0
338,339.0,69.0,Male,Hoodie,Clothing,Massachusetts,M,Silver,Winter,3.5,Yes,Express,Yes,Yes,16.0,Cash,Weekly,79.0
339,340.0,40.0,Male,Shorts,Clothing,Pennsylvania,M,Teal,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,21.0,,Every 3 Months,33.0
340,341.0,40.0,Male,Shorts,Clothing,New Jersey,L,Blue,Summer,3.5,Yes,Express,Yes,Yes,39.0,Venmo,Every 3 Months,47.0
341,342.0,20.0,Male,Hat,Accessories,Utah,S,Blue,Summer,4.6,Yes,Store Pickup,Yes,Yes,40.0,Debit Card,Bi-Weekly,20.0
342,343.0,64.0,Male,Coat,Outerwear,Kentucky,M,Olive,Spring,2.6,Yes,Next Day Air,Yes,Yes,48.0,Credit Card,Every 3 Months,36.0
343,344.0,27.0,Male,Sandals,Footwear,Nebraska,M,Purple,Summer,4.4,Yes,Next Day Air,Yes,Yes,26.0,Venmo,Monthly,39.0
